"intervention_year","year","parameter_set","scenario","indicator","value"
"2040",2027,2,"intervention","TotalAIDSdeathsadult",43813.5
"2040",2027,2,"intervention","CondomUsage",32.0968883440735
"2040",2027,2,"intervention","FSWCondomUsage",80.5462405238315
"2040",2027,2,"intervention","PctSexActsSW",21.3068345360284
"2040",2027,2,"intervention","PctProtSexActsSW",53.4689033074854
"2040",2027,2,"baseline","TotalHIVtests",16761400
"2040",2027,2,"baseline","NewAdultHIV",147204
"2040",2027,2,"baseline","AIDSdeathsAdultM",23152.5
"2040",2027,2,"baseline","AIDSdeathsAdultF",20661
"2040",2027,2,"baseline","TotSexActs",590618000
"2040",2027,2,"baseline","SWsexActs",125842000
"2040",2027,2,"baseline","TotProtSexActs",189570000
"2040",2027,2,"baseline","SWsexActsProt",101361000
"2040",2027,2,"baseline","TotalAIDSdeathsadult",43813.5
"2040",2027,2,"baseline","CondomUsage",32.0968883440735
"2040",2027,2,"baseline","FSWCondomUsage",80.5462405238315
"2040",2027,2,"baseline","PctSexActsSW",21.3068345360284
"2040",2027,2,"baseline","PctProtSexActsSW",53.4689033074854
"2040",2028,1,"intervention","TotalHIVtests",20757400
"2040",2028,1,"intervention","NewAdultHIV",146308
"2040",2028,1,"intervention","AIDSdeathsAdultM",22108.9
"2040",2028,1,"intervention","AIDSdeathsAdultF",21362.5
"2040",2028,1,"intervention","TotSexActs",616361000
"2040",2028,1,"intervention","SWsexActs",127855000
"2040",2028,1,"intervention","TotProtSexActs",200269000
"2040",2028,1,"intervention","SWsexActsProt",103837000
"2040",2028,1,"intervention","TotalAIDSdeathsadult",43471.4
"2040",2028,1,"intervention","CondomUsage",32.4921596272314
"2040",2028,1,"intervention","FSWCondomUsage",81.2146572288921
"2040",2028,1,"intervention","PctSexActsSW",20.7435253041643
"2040",2028,1,"intervention","PctProtSexActsSW",51.8487634132092
"2040",2028,1,"baseline","TotalHIVtests",20757400
"2040",2028,1,"baseline","NewAdultHIV",146308
"2040",2028,1,"baseline","AIDSdeathsAdultM",22108.9
"2040",2028,1,"baseline","AIDSdeathsAdultF",21362.5
"2040",2028,1,"baseline","TotSexActs",616361000
"2040",2028,1,"baseline","SWsexActs",127855000
"2040",2028,1,"baseline","TotProtSexActs",200269000
"2040",2028,1,"baseline","SWsexActsProt",103837000
"2040",2028,1,"baseline","TotalAIDSdeathsadult",43471.4
"2040",2028,1,"baseline","CondomUsage",32.4921596272314
"2040",2028,1,"baseline","FSWCondomUsage",81.2146572288921
"2040",2028,1,"baseline","PctSexActsSW",20.7435253041643
"2040",2028,1,"baseline","PctProtSexActsSW",51.8487634132092
"2040",2028,2,"intervention","TotalHIVtests",17048300
"2040",2028,2,"intervention","NewAdultHIV",142890
"2040",2028,2,"intervention","AIDSdeathsAdultM",22870.6
"2040",2028,2,"intervention","AIDSdeathsAdultF",20723.1
"2040",2028,2,"intervention","TotSexActs",596855000
"2040",2028,2,"intervention","SWsexActs",128001000
"2040",2028,2,"intervention","TotProtSexActs",192246000
"2040",2028,2,"intervention","SWsexActsProt",103100000
"2040",2028,2,"intervention","TotalAIDSdeathsadult",43593.7
"2040",2028,2,"intervention","CondomUsage",32.2098332090709
"2040",2028,2,"intervention","FSWCondomUsage",80.5462457324552
"2040",2028,2,"intervention","PctSexActsSW",21.4459123237637
"2040",2028,2,"intervention","PctProtSexActsSW",53.629204248723
"2040",2028,2,"baseline","TotalHIVtests",17048300
"2040",2028,2,"baseline","NewAdultHIV",142890
"2040",2028,2,"baseline","AIDSdeathsAdultM",22870.6
"2040",2028,2,"baseline","AIDSdeathsAdultF",20723.1
"2040",2028,2,"baseline","TotSexActs",596855000
"2040",2028,2,"baseline","SWsexActs",128001000
"2040",2028,2,"baseline","TotProtSexActs",192246000
"2040",2028,2,"baseline","SWsexActsProt",103100000
"2040",2028,2,"baseline","TotalAIDSdeathsadult",43593.7
"2040",2028,2,"baseline","CondomUsage",32.2098332090709
"2040",2028,2,"baseline","FSWCondomUsage",80.5462457324552
"2040",2028,2,"baseline","PctSexActsSW",21.4459123237637
"2040",2028,2,"baseline","PctProtSexActsSW",53.629204248723
"2040",2029,1,"intervention","TotalHIVtests",21110000
"2040",2029,1,"intervention","NewAdultHIV",142052
"2040",2029,1,"intervention","AIDSdeathsAdultM",21939
"2040",2029,1,"intervention","AIDSdeathsAdultF",21451.8
"2040",2029,1,"intervention","TotSexActs",622744000
"2040",2029,1,"intervention","SWsexActs",129902000
"2040",2029,1,"intervention","TotProtSexActs",202960000
"2040",2029,1,"intervention","SWsexActsProt",105499000
"2040",2029,1,"intervention","TotalAIDSdeathsadult",43390.8
"2040",2029,1,"intervention","CondomUsage",32.591241344758
"2040",2029,1,"intervention","FSWCondomUsage",81.2143000107774
"2040",2029,1,"intervention","PctSexActsSW",20.8596148658197
"2040",2029,1,"intervention","PctProtSexActsSW",51.9801931415057
"2040",2029,1,"baseline","TotalHIVtests",21110000
"2040",2029,1,"baseline","NewAdultHIV",142052
"2040",2029,1,"baseline","AIDSdeathsAdultM",21939
"2040",2029,1,"baseline","AIDSdeathsAdultF",21451.8
"2040",2029,1,"baseline","TotSexActs",622744000
"2040",2029,1,"baseline","SWsexActs",129902000
"2040",2029,1,"baseline","TotProtSexActs",202960000
"2040",2029,1,"baseline","SWsexActsProt",105499000
"2040",2029,1,"baseline","TotalAIDSdeathsadult",43390.8
"2040",2029,1,"baseline","CondomUsage",32.591241344758
"2040",2029,1,"baseline","FSWCondomUsage",81.2143000107774
"2040",2029,1,"baseline","PctSexActsSW",20.8596148658197
"2040",2029,1,"baseline","PctProtSexActsSW",51.9801931415057
"2040",2029,2,"intervention","TotalHIVtests",17334200
"2040",2029,2,"intervention","NewAdultHIV",138429
"2040",2029,2,"intervention","AIDSdeathsAdultM",22651.5
"2040",2029,2,"intervention","AIDSdeathsAdultF",20800
"2040",2029,2,"intervention","TotSexActs",602857000
"2040",2029,2,"intervention","SWsexActs",130019000
"2040",2029,2,"intervention","TotProtSexActs",194795000
"2040",2029,2,"intervention","SWsexActsProt",104725000
"2040",2029,2,"intervention","TotalAIDSdeathsadult",43451.5
"2040",2029,2,"intervention","CondomUsage",32.3119744815105
"2040",2029,2,"intervention","FSWCondomUsage",80.5459202116614
"2040",2029,2,"intervention","PctSexActsSW",21.567137812118
"2040",2029,2,"intervention","PctProtSexActsSW",53.761646859519
"2040",2029,2,"baseline","TotalHIVtests",17334200
"2040",2029,2,"baseline","NewAdultHIV",138429
"2040",2029,2,"baseline","AIDSdeathsAdultM",22651.5
"2040",2029,2,"baseline","AIDSdeathsAdultF",20800
"2040",2029,2,"baseline","TotSexActs",602857000
"2040",2029,2,"baseline","SWsexActs",130019000
"2040",2029,2,"baseline","TotProtSexActs",194795000
"2040",2029,2,"baseline","SWsexActsProt",104725000
"2040",2029,2,"baseline","TotalAIDSdeathsadult",43451.5
"2040",2029,2,"baseline","CondomUsage",32.3119744815105
"2040",2029,2,"baseline","FSWCondomUsage",80.5459202116614
"2040",2029,2,"baseline","PctSexActsSW",21.567137812118
"2040",2029,2,"baseline","PctProtSexActsSW",53.761646859519
"2040",2030,1,"intervention","TotalHIVtests",21457000
"2040",2030,1,"intervention","NewAdultHIV",137714
"2040",2030,1,"intervention","AIDSdeathsAdultM",21803.6
"2040",2030,1,"intervention","AIDSdeathsAdultF",21544.3
"2040",2030,1,"intervention","TotSexActs",628914000
"2040",2030,1,"intervention","SWsexActs",131835000
"2040",2030,1,"intervention","TotProtSexActs",205543000
"2040",2030,1,"intervention","SWsexActsProt",107070000
"2040",2030,1,"intervention","TotalAIDSdeathsadult",43347.9
"2040",2030,1,"intervention","CondomUsage",32.6822109223201
"2040",2030,1,"intervention","FSWCondomUsage",81.2151553077711
"2040",2030,1,"intervention","PctSexActsSW",20.9623255325847
"2040",2030,1,"intervention","PctProtSexActsSW",52.0912899004101
"2040",2030,1,"baseline","TotalHIVtests",21457000
"2040",2030,1,"baseline","NewAdultHIV",137714
"2040",2030,1,"baseline","AIDSdeathsAdultM",21803.6
"2040",2030,1,"baseline","AIDSdeathsAdultF",21544.3
"2040",2030,1,"baseline","TotSexActs",628914000
"2040",2030,1,"baseline","SWsexActs",131835000
"2040",2030,1,"baseline","TotProtSexActs",205543000
"2040",2030,1,"baseline","SWsexActsProt",107070000
"2040",2030,1,"baseline","TotalAIDSdeathsadult",43347.9
"2040",2030,1,"baseline","CondomUsage",32.6822109223201
"2040",2030,1,"baseline","FSWCondomUsage",81.2151553077711
"2040",2030,1,"baseline","PctSexActsSW",20.9623255325847
"2040",2030,1,"baseline","PctProtSexActsSW",52.0912899004101
"2040",2030,2,"intervention","TotalHIVtests",17615000
"2040",2030,2,"intervention","NewAdultHIV",133894
"2040",2030,2,"intervention","AIDSdeathsAdultM",22470.9
"2040",2030,2,"intervention","AIDSdeathsAdultF",20880.6
"2040",2030,2,"intervention","TotSexActs",608629000
"2040",2030,2,"intervention","SWsexActs",131931000
"2040",2030,2,"intervention","TotProtSexActs",197234000
"2040",2030,2,"intervention","SWsexActsProt",106265000
"2040",2030,2,"intervention","TotalAIDSdeathsadult",43351.5
"2040",2030,2,"intervention","CondomUsage",32.4062770587665
"2040",2030,2,"intervention","FSWCondomUsage",80.5458914129355
"2040",2030,2,"intervention","PctSexActsSW",21.6767521757918
"2040",2030,2,"intervention","PctProtSexActsSW",53.8776275895637
"2040",2030,2,"baseline","TotalHIVtests",17615000
"2040",2030,2,"baseline","NewAdultHIV",133894
"2040",2030,2,"baseline","AIDSdeathsAdultM",22470.9
"2040",2030,2,"baseline","AIDSdeathsAdultF",20880.6
"2040",2030,2,"baseline","TotSexActs",608629000
"2040",2030,2,"baseline","SWsexActs",131931000
"2040",2030,2,"baseline","TotProtSexActs",197234000
"2040",2030,2,"baseline","SWsexActsProt",106265000
"2040",2030,2,"baseline","TotalAIDSdeathsadult",43351.5
"2040",2030,2,"baseline","CondomUsage",32.4062770587665
"2040",2030,2,"baseline","FSWCondomUsage",80.5458914129355
"2040",2030,2,"baseline","PctSexActsSW",21.6767521757918
"2040",2030,2,"baseline","PctProtSexActsSW",53.8776275895637
"2040",2031,1,"intervention","TotalHIVtests",21796800
"2040",2031,1,"intervention","NewAdultHIV",133328
"2040",2031,1,"intervention","AIDSdeathsAdultM",21688
"2040",2031,1,"intervention","AIDSdeathsAdultF",21634.6
"2040",2031,1,"intervention","TotSexActs",634848000
"2040",2031,1,"intervention","SWsexActs",133693000
"2040",2031,1,"intervention","TotProtSexActs",208023000
"2040",2031,1,"intervention","SWsexActsProt",108579000
"2040",2031,1,"intervention","TotalAIDSdeathsadult",43322.6
"2040",2031,1,"intervention","CondomUsage",32.7673710872524
"2040",2031,1,"intervention","FSWCondomUsage",81.2151720733322
"2040",2031,1,"intervention","PctSexActsSW",21.0590566560815
"2040",2031,1,"intervention","PctProtSexActsSW",52.1956706710316
"2040",2031,1,"baseline","TotalHIVtests",21796800
"2040",2031,1,"baseline","NewAdultHIV",133328
"2040",2031,1,"baseline","AIDSdeathsAdultM",21688
"2040",2031,1,"baseline","AIDSdeathsAdultF",21634.6
"2040",2031,1,"baseline","TotSexActs",634848000
"2040",2031,1,"baseline","SWsexActs",133693000
"2040",2031,1,"baseline","TotProtSexActs",208023000
"2040",2031,1,"baseline","SWsexActsProt",108579000
"2040",2031,1,"baseline","TotalAIDSdeathsadult",43322.6
"2040",2031,1,"baseline","CondomUsage",32.7673710872524
"2040",2031,1,"baseline","FSWCondomUsage",81.2151720733322
"2040",2031,1,"baseline","PctSexActsSW",21.0590566560815
"2040",2031,1,"baseline","PctProtSexActsSW",52.1956706710316
"2040",2031,2,"intervention","TotalHIVtests",17889100
"2040",2031,2,"intervention","NewAdultHIV",129323
"2040",2031,2,"intervention","AIDSdeathsAdultM",22315.1
"2040",2031,2,"intervention","AIDSdeathsAdultF",20959.2
"2040",2031,2,"intervention","TotSexActs",614148000
"2040",2031,2,"intervention","SWsexActs",133774000
"2040",2031,2,"intervention","TotProtSexActs",199570000
"2040",2031,2,"intervention","SWsexActsProt",107750000
"2040",2031,2,"intervention","TotalAIDSdeathsadult",43274.3
"2040",2031,2,"intervention","CondomUsage",32.4954245556446
"2040",2031,2,"intervention","FSWCondomUsage",80.5462944966884
"2040",2031,2,"intervention","PctSexActsSW",21.7820460214802
"2040",2031,2,"intervention","PctProtSexActsSW",53.9910808237711
"2040",2031,2,"baseline","TotalHIVtests",17889100
"2040",2031,2,"baseline","NewAdultHIV",129323
"2040",2031,2,"baseline","AIDSdeathsAdultM",22315.1
"2040",2031,2,"baseline","AIDSdeathsAdultF",20959.2
"2040",2031,2,"baseline","TotSexActs",614148000
"2040",2031,2,"baseline","SWsexActs",133774000
"2040",2031,2,"baseline","TotProtSexActs",199570000
"2040",2031,2,"baseline","SWsexActsProt",107750000
"2040",2031,2,"baseline","TotalAIDSdeathsadult",43274.3
"2040",2031,2,"baseline","CondomUsage",32.4954245556446
"2040",2031,2,"baseline","FSWCondomUsage",80.5462944966884
"2040",2031,2,"baseline","PctSexActsSW",21.7820460214802
"2040",2031,2,"baseline","PctProtSexActsSW",53.9910808237711
"2040",2032,1,"intervention","TotalHIVtests",22124900
"2040",2032,1,"intervention","NewAdultHIV",128910
"2040",2032,1,"intervention","AIDSdeathsAdultM",21577.6
"2040",2032,1,"intervention","AIDSdeathsAdultF",21716
"2040",2032,1,"intervention","TotSexActs",640510000
"2040",2032,1,"intervention","SWsexActs",135513000
"2040",2032,1,"intervention","TotProtSexActs",210404000
"2040",2032,1,"intervention","SWsexActsProt",110057000
"2040",2032,1,"intervention","TotalAIDSdeathsadult",43293.6
"2040",2032,1,"intervention","CondomUsage",32.8494480960485
"2040",2032,1,"intervention","FSWCondomUsage",81.2150863754769
"2040",2032,1,"intervention","PctSexActsSW",21.1570467283883
"2040",2032,1,"intervention","PctProtSexActsSW",52.3074656375354
"2040",2032,1,"baseline","TotalHIVtests",22124900
"2040",2032,1,"baseline","NewAdultHIV",128910
"2040",2032,1,"baseline","AIDSdeathsAdultM",21577.6
"2040",2032,1,"baseline","AIDSdeathsAdultF",21716
"2040",2032,1,"baseline","TotSexActs",640510000
"2040",2032,1,"baseline","SWsexActs",135513000
"2040",2032,1,"baseline","TotProtSexActs",210404000
"2040",2032,1,"baseline","SWsexActsProt",110057000
"2040",2032,1,"baseline","TotalAIDSdeathsadult",43293.6
"2040",2032,1,"baseline","CondomUsage",32.8494480960485
"2040",2032,1,"baseline","FSWCondomUsage",81.2150863754769
"2040",2032,1,"baseline","PctSexActsSW",21.1570467283883
"2040",2032,1,"baseline","PctProtSexActsSW",52.3074656375354
"2040",2032,2,"intervention","TotalHIVtests",18152100
"2040",2032,2,"intervention","NewAdultHIV",124732
"2040",2032,2,"intervention","AIDSdeathsAdultM",22169.9
"2040",2032,2,"intervention","AIDSdeathsAdultF",21028.9
"2040",2032,2,"intervention","TotSexActs",619375000
"2040",2032,2,"intervention","SWsexActs",135585000
"2040",2032,2,"intervention","TotProtSexActs",201805000
"2040",2032,2,"intervention","SWsexActsProt",109208000
"2040",2032,2,"intervention","TotalAIDSdeathsadult",43198.8
"2040",2032,2,"intervention","CondomUsage",32.5820383451059
"2040",2032,2,"intervention","FSWCondomUsage",80.5457830880997
"2040",2032,2,"intervention","PctSexActsSW",21.8906155398587
"2040",2032,2,"intervention","PctProtSexActsSW",54.1156066499839
"2040",2032,2,"baseline","TotalHIVtests",18152100
"2040",2032,2,"baseline","NewAdultHIV",124732
"2040",2032,2,"baseline","AIDSdeathsAdultM",22169.9
"2040",2032,2,"baseline","AIDSdeathsAdultF",21028.9
"2040",2032,2,"baseline","TotSexActs",619375000
"2040",2032,2,"baseline","SWsexActs",135585000
"2040",2032,2,"baseline","TotProtSexActs",201805000
"2040",2032,2,"baseline","SWsexActsProt",109208000
"2040",2032,2,"baseline","TotalAIDSdeathsadult",43198.8
"2040",2032,2,"baseline","CondomUsage",32.5820383451059
"2040",2032,2,"baseline","FSWCondomUsage",80.5457830880997
"2040",2032,2,"baseline","PctSexActsSW",21.8906155398587
"2040",2032,2,"baseline","PctProtSexActsSW",54.1156066499839
"2040",2033,1,"intervention","TotalHIVtests",22441300
"2040",2033,1,"intervention","NewAdultHIV",124490
"2040",2033,1,"intervention","AIDSdeathsAdultM",21466.1
"2040",2033,1,"intervention","AIDSdeathsAdultF",21786.2
"2040",2033,1,"intervention","TotSexActs",645875000
"2040",2033,1,"intervention","SWsexActs",137329000
"2040",2033,1,"intervention","TotProtSexActs",212695000
"2040",2033,1,"intervention","SWsexActsProt",111531000
"2040",2033,1,"intervention","TotalAIDSdeathsadult",43252.3
"2040",2033,1,"intervention","CondomUsage",32.9312947551771
"2040",2033,1,"intervention","FSWCondomUsage",81.2144557959353
"2040",2033,1,"intervention","PctSexActsSW",21.2624733888136
"2040",2033,1,"intervention","PctProtSexActsSW",52.4370577587625
"2040",2033,1,"baseline","TotalHIVtests",22441300
"2040",2033,1,"baseline","NewAdultHIV",124490
"2040",2033,1,"baseline","AIDSdeathsAdultM",21466.1
"2040",2033,1,"baseline","AIDSdeathsAdultF",21786.2
"2040",2033,1,"baseline","TotSexActs",645875000
"2040",2033,1,"baseline","SWsexActs",137329000
"2040",2033,1,"baseline","TotProtSexActs",212695000
"2040",2033,1,"baseline","SWsexActsProt",111531000
"2040",2033,1,"baseline","TotalAIDSdeathsadult",43252.3
"2040",2033,1,"baseline","CondomUsage",32.9312947551771
"2040",2033,1,"baseline","FSWCondomUsage",81.2144557959353
"2040",2033,1,"baseline","PctSexActsSW",21.2624733888136
"2040",2033,1,"baseline","PctProtSexActsSW",52.4370577587625
"2040",2033,2,"intervention","TotalHIVtests",18404700
"2040",2033,2,"intervention","NewAdultHIV",120158
"2040",2033,2,"intervention","AIDSdeathsAdultM",22027.9
"2040",2033,2,"intervention","AIDSdeathsAdultF",21087.4
"2040",2033,2,"intervention","TotSexActs",624292000
"2040",2033,2,"intervention","SWsexActs",137396000
"2040",2033,2,"intervention","TotProtSexActs",203950000
"2040",2033,2,"intervention","SWsexActsProt",110667000
"2040",2033,2,"intervention","TotalAIDSdeathsadult",43115.3
"2040",2033,2,"intervention","CondomUsage",32.6690074516412
"2040",2033,2,"intervention","FSWCondomUsage",80.5460129843664
"2040",2033,2,"intervention","PctSexActsSW",22.0082909920358
"2040",2033,2,"intervention","PctProtSexActsSW",54.2618288796274
"2040",2033,2,"baseline","TotalHIVtests",18404700
"2040",2033,2,"baseline","NewAdultHIV",120158
"2040",2033,2,"baseline","AIDSdeathsAdultM",22027.9
"2040",2033,2,"baseline","AIDSdeathsAdultF",21087.4
"2040",2033,2,"baseline","TotSexActs",624292000
"2040",2033,2,"baseline","SWsexActs",137396000
"2040",2033,2,"baseline","TotProtSexActs",203950000
"2040",2033,2,"baseline","SWsexActsProt",110667000
"2040",2033,2,"baseline","TotalAIDSdeathsadult",43115.3
"2040",2033,2,"baseline","CondomUsage",32.6690074516412
"2040",2033,2,"baseline","FSWCondomUsage",80.5460129843664
"2040",2033,2,"baseline","PctSexActsSW",22.0082909920358
"2040",2033,2,"baseline","PctProtSexActsSW",54.2618288796274
"2040",2034,1,"intervention","TotalHIVtests",22747100
"2040",2034,1,"intervention","NewAdultHIV",120114
"2040",2034,1,"intervention","AIDSdeathsAdultM",21347
"2040",2034,1,"intervention","AIDSdeathsAdultF",21841.6
"2040",2034,1,"intervention","TotSexActs",650969000
"2040",2034,1,"intervention","SWsexActs",139171000
"2040",2034,1,"intervention","TotProtSexActs",214922000
"2040",2034,1,"intervention","SWsexActsProt",113027000
"2040",2034,1,"intervention","TotalAIDSdeathsadult",43188.6
"2040",2034,1,"intervention","CondomUsage",33.015704280849
"2040",2034,1,"intervention","FSWCondomUsage",81.2144771540048
"2040",2034,1,"intervention","PctSexActsSW",21.3790518442507
"2040",2034,1,"intervention","PctProtSexActsSW",52.5897767562185
"2040",2034,1,"baseline","TotalHIVtests",22747100
"2040",2034,1,"baseline","NewAdultHIV",120114
"2040",2034,1,"baseline","AIDSdeathsAdultM",21347
"2040",2034,1,"baseline","AIDSdeathsAdultF",21841.6
"2040",2034,1,"baseline","TotSexActs",650969000
"2040",2034,1,"baseline","SWsexActs",139171000
"2040",2034,1,"baseline","TotProtSexActs",214922000
"2040",2034,1,"baseline","SWsexActsProt",113027000
"2040",2034,1,"baseline","TotalAIDSdeathsadult",43188.6
"2040",2034,1,"baseline","CondomUsage",33.015704280849
"2040",2034,1,"baseline","FSWCondomUsage",81.2144771540048
"2040",2034,1,"baseline","PctSexActsSW",21.3790518442507
"2040",2034,1,"baseline","PctProtSexActsSW",52.5897767562185
"2040",2034,2,"intervention","TotalHIVtests",18648000
"2040",2034,2,"intervention","NewAdultHIV",115652
"2040",2034,2,"intervention","AIDSdeathsAdultM",21881.8
"2040",2034,2,"intervention","AIDSdeathsAdultF",21131.4
"2040",2034,2,"intervention","TotSexActs",628936000
"2040",2034,2,"intervention","SWsexActs",139237000
"2040",2034,2,"intervention","TotProtSexActs",206036000
"2040",2034,2,"intervention","SWsexActsProt",112150000
"2040",2034,2,"intervention","TotalAIDSdeathsadult",43013.2
"2040",2034,2,"intervention","CondomUsage",32.7594540620985
"2040",2034,2,"intervention","FSWCondomUsage",80.54611920682
"2040",2034,2,"intervention","PctSexActsSW",22.1385005787552
"2040",2034,2,"intervention","PctProtSexActsSW",54.432235143373
"2040",2034,2,"baseline","TotalHIVtests",18648000
"2040",2034,2,"baseline","NewAdultHIV",115652
"2040",2034,2,"baseline","AIDSdeathsAdultM",21881.8
"2040",2034,2,"baseline","AIDSdeathsAdultF",21131.4
"2040",2034,2,"baseline","TotSexActs",628936000
"2040",2034,2,"baseline","SWsexActs",139237000
"2040",2034,2,"baseline","TotProtSexActs",206036000
"2040",2034,2,"baseline","SWsexActsProt",112150000
"2040",2034,2,"baseline","TotalAIDSdeathsadult",43013.2
"2040",2034,2,"baseline","CondomUsage",32.7594540620985
"2040",2034,2,"baseline","FSWCondomUsage",80.54611920682
"2040",2034,2,"baseline","PctSexActsSW",22.1385005787552
"2040",2034,2,"baseline","PctProtSexActsSW",54.432235143373
"2040",2035,1,"intervention","TotalHIVtests",23044700
"2040",2035,1,"intervention","NewAdultHIV",115820
"2040",2035,1,"intervention","AIDSdeathsAdultM",21215.7
"2040",2035,1,"intervention","AIDSdeathsAdultF",21879.9
"2040",2035,1,"intervention","TotSexActs",655842000
"2040",2035,1,"intervention","SWsexActs",141061000
"2040",2035,1,"intervention","TotProtSexActs",217119000
"2040",2035,1,"intervention","SWsexActsProt",114562000
"2040",2035,1,"intervention","TotalAIDSdeathsadult",43095.6
"2040",2035,1,"intervention","CondomUsage",33.1053820889787
"2040",2035,1,"intervention","FSWCondomUsage",81.2145100346658
"2040",2035,1,"intervention","PctSexActsSW",21.5083815919078
"2040",2035,1,"intervention","PctProtSexActsSW",52.7646129541864
"2040",2035,1,"baseline","TotalHIVtests",23044700
"2040",2035,1,"baseline","NewAdultHIV",115820
"2040",2035,1,"baseline","AIDSdeathsAdultM",21215.7
"2040",2035,1,"baseline","AIDSdeathsAdultF",21879.9
"2040",2035,1,"baseline","TotSexActs",655842000
"2040",2035,1,"baseline","SWsexActs",141061000
"2040",2035,1,"baseline","TotProtSexActs",217119000
"2040",2035,1,"baseline","SWsexActsProt",114562000
"2040",2035,1,"baseline","TotalAIDSdeathsadult",43095.6
"2040",2035,1,"baseline","CondomUsage",33.1053820889787
"2040",2035,1,"baseline","FSWCondomUsage",81.2145100346658
"2040",2035,1,"baseline","PctSexActsSW",21.5083815919078
"2040",2035,1,"baseline","PctProtSexActsSW",52.7646129541864
"2040",2035,2,"intervention","TotalHIVtests",18884900
"2040",2035,2,"intervention","NewAdultHIV",111255
"2040",2035,2,"intervention","AIDSdeathsAdultM",21725.7
"2040",2035,2,"intervention","AIDSdeathsAdultF",21158.6
"2040",2035,2,"intervention","TotSexActs",633363000
"2040",2035,2,"intervention","SWsexActs",141130000
"2040",2035,2,"intervention","TotProtSexActs",208097000
"2040",2035,2,"intervention","SWsexActsProt",113675000
"2040",2035,2,"intervention","TotalAIDSdeathsadult",42884.3
"2040",2035,2,"intervention","CondomUsage",32.8558820139478
"2040",2035,2,"intervention","FSWCondomUsage",80.5463048253383
"2040",2035,2,"intervention","PctSexActsSW",22.2826404447371
"2040",2035,2,"intervention","PctProtSexActsSW",54.6259676977563
"2040",2035,2,"baseline","TotalHIVtests",18884900
"2040",2035,2,"baseline","NewAdultHIV",111255
"2040",2035,2,"baseline","AIDSdeathsAdultM",21725.7
"2040",2035,2,"baseline","AIDSdeathsAdultF",21158.6
"2040",2035,2,"baseline","TotSexActs",633363000
"2040",2035,2,"baseline","SWsexActs",141130000
"2040",2035,2,"baseline","TotProtSexActs",208097000
"2040",2035,2,"baseline","SWsexActsProt",113675000
"2040",2035,2,"baseline","TotalAIDSdeathsadult",42884.3
"2040",2035,2,"baseline","CondomUsage",32.8558820139478
"2040",2035,2,"baseline","FSWCondomUsage",80.5463048253383
"2040",2035,2,"baseline","PctSexActsSW",22.2826404447371
"2040",2035,2,"baseline","PctProtSexActsSW",54.6259676977563
"2040",2036,1,"intervention","TotalHIVtests",23333000
"2040",2036,1,"intervention","NewAdultHIV",111632
"2040",2036,1,"intervention","AIDSdeathsAdultM",21069
"2040",2036,1,"intervention","AIDSdeathsAdultF",21899.2
"2040",2036,1,"intervention","TotSexActs",660521000
"2040",2036,1,"intervention","SWsexActs",143014000
"2040",2036,1,"intervention","TotProtSexActs",219304000
"2040",2036,1,"intervention","SWsexActsProt",116148000
"2040",2036,1,"intervention","TotalAIDSdeathsadult",42968.2
"2040",2036,1,"intervention","CondomUsage",33.2016695911258
"2040",2036,1,"intervention","FSWCondomUsage",81.2144265596375
"2040",2036,1,"intervention","PctSexActsSW",21.6516961610607
"2040",2036,1,"intervention","PctProtSexActsSW",52.9620982745413
"2040",2036,1,"baseline","TotalHIVtests",23333000
"2040",2036,1,"baseline","NewAdultHIV",111632
"2040",2036,1,"baseline","AIDSdeathsAdultM",21069
"2040",2036,1,"baseline","AIDSdeathsAdultF",21899.2
"2040",2036,1,"baseline","TotSexActs",660521000
"2040",2036,1,"baseline","SWsexActs",143014000
"2040",2036,1,"baseline","TotProtSexActs",219304000
"2040",2036,1,"baseline","SWsexActsProt",116148000
"2040",2036,1,"baseline","TotalAIDSdeathsadult",42968.2
"2040",2036,1,"baseline","CondomUsage",33.2016695911258
"2040",2036,1,"baseline","FSWCondomUsage",81.2144265596375
"2040",2036,1,"baseline","PctSexActsSW",21.6516961610607
"2040",2036,1,"baseline","PctProtSexActsSW",52.9620982745413
"2040",2036,2,"intervention","TotalHIVtests",19114300
"2040",2036,2,"intervention","NewAdultHIV",106987
"2040",2036,2,"intervention","AIDSdeathsAdultM",21555.8
"2040",2036,2,"intervention","AIDSdeathsAdultF",21167.4
"2040",2036,2,"intervention","TotSexActs",637602000
"2040",2036,2,"intervention","SWsexActs",143088000
"2040",2036,2,"intervention","TotProtSexActs",210151000
"2040",2036,2,"intervention","SWsexActsProt",115252000
"2040",2036,2,"intervention","TotalAIDSdeathsadult",42723.2
"2040",2036,2,"intervention","CondomUsage",32.9595892108243
"2040",2036,2,"intervention","FSWCondomUsage",80.5462372805546
"2040",2036,2,"intervention","PctSexActsSW",22.4415858168575
"2040",2036,2,"intervention","PctProtSexActsSW",54.8424704141308
"2040",2036,2,"baseline","TotalHIVtests",19114300
"2040",2036,2,"baseline","NewAdultHIV",106987
"2040",2036,2,"baseline","AIDSdeathsAdultM",21555.8
"2040",2036,2,"baseline","AIDSdeathsAdultF",21167.4
"2040",2036,2,"baseline","TotSexActs",637602000
"2040",2036,2,"baseline","SWsexActs",143088000
"2040",2036,2,"baseline","TotProtSexActs",210151000
