"intervention_year","year","parameter_set","indicator","scenario","value"
"2035",1996,2,"DiagnosedHIV_F","intervention",66721.8
"2035",1996,2,"DiagnosedHIV_F","baseline",66721.8
"2035",1996,2,"DiagnosedHIV_F","percent_change",0
"2035",1996,2,"Number1stHIVtestsPos","intervention",74280.4
"2035",1996,2,"Number1stHIVtestsPos","baseline",74280.4
"2035",1996,2,"Number1stHIVtestsPos","percent_change",0
"2035",1996,2,"StartingARTtot","intervention",0
"2035",1996,2,"StartingARTtot","baseline",0
"2035",1996,2,"StartingARTtot","percent_change",NA
"2035",1996,2,"Prop1stHIVtestsPos","intervention",0.0978054
"2035",1996,2,"Prop1stHIVtestsPos","baseline",0.0978054
"2035",1996,2,"Prop1stHIVtestsPos","percent_change",0
"2035",1996,2,"NewDiagnosesPregnancy","intervention",0
"2035",1996,2,"NewDiagnosesPregnancy","baseline",0
"2035",1996,2,"NewDiagnosesPregnancy","percent_change",NA
"2035",1996,2,"TotalART15F","intervention",0
"2035",1996,2,"TotalART15F","baseline",0
"2035",1996,2,"TotalART15F","percent_change",NA
"2035",1996,2,"TotalART15M","intervention",0
"2035",1996,2,"TotalART15M","baseline",0
"2035",1996,2,"TotalART15M","percent_change",NA
"2035",1996,2,"RediagnosesPregnancy","intervention",0
"2035",1996,2,"RediagnosesPregnancy","baseline",0
"2035",1996,2,"RediagnosesPregnancy","percent_change",NA
"2035",1996,2,"TotANCtests","intervention",0
"2035",1996,2,"TotANCtests","baseline",0
"2035",1996,2,"TotANCtests","percent_change",NA
"2035",1996,2,"VLsuppressed","intervention",NA
"2035",1996,2,"VLsuppressed","baseline",NA
"2035",1996,2,"VLsuppressed","percent_change",NA
"2035",1996,2,"TotHIV15","intervention",1639000
"2035",1996,2,"TotHIV15","baseline",1639000
"2035",1996,2,"TotHIV15","percent_change",0
"2035",1996,2,"TotalAIDSdeathsadult","intervention",42456.1
"2035",1996,2,"TotalAIDSdeathsadult","baseline",42456.1
"2035",1996,2,"TotalAIDSdeathsadult","percent_change",0
"2035",1997,1,"TotalHIVtests","intervention",890659
"2035",1997,1,"TotalHIVtests","baseline",890659
"2035",1997,1,"TotalHIVtests","percent_change",0
"2035",1997,1,"NewAdultHIV","intervention",441087
"2035",1997,1,"NewAdultHIV","baseline",441087
"2035",1997,1,"NewAdultHIV","percent_change",0
"2035",1997,1,"LYlostAIDS","intervention",4661100
"2035",1997,1,"LYlostAIDS","baseline",4661100
"2035",1997,1,"LYlostAIDS","percent_change",0
"2035",1997,1,"AIDSdeathsAdultM","intervention",29685.3
"2035",1997,1,"AIDSdeathsAdultM","baseline",29685.3
"2035",1997,1,"AIDSdeathsAdultM","percent_change",0
"2035",1997,1,"AIDSdeathsAdultF","intervention",28508.2
"2035",1997,1,"AIDSdeathsAdultF","baseline",28508.2
"2035",1997,1,"AIDSdeathsAdultF","percent_change",0
"2035",1997,1,"DiagnosedHIV_M","intervention",67053.8
"2035",1997,1,"DiagnosedHIV_M","baseline",67053.8
"2035",1997,1,"DiagnosedHIV_M","percent_change",0
"2035",1997,1,"DiagnosedHIV_F","intervention",103546
"2035",1997,1,"DiagnosedHIV_F","baseline",103546
"2035",1997,1,"DiagnosedHIV_F","percent_change",0
"2035",1997,1,"Number1stHIVtestsPos","intervention",94112.2
"2035",1997,1,"Number1stHIVtestsPos","baseline",94112.2
"2035",1997,1,"Number1stHIVtestsPos","percent_change",0
"2035",1997,1,"StartingARTtot","intervention",0
"2035",1997,1,"StartingARTtot","baseline",0
"2035",1997,1,"StartingARTtot","percent_change",NA
"2035",1997,1,"Prop1stHIVtestsPos","intervention",0.105666
"2035",1997,1,"Prop1stHIVtestsPos","baseline",0.105666
"2035",1997,1,"Prop1stHIVtestsPos","percent_change",0
"2035",1997,1,"NewDiagnosesPregnancy","intervention",0
"2035",1997,1,"NewDiagnosesPregnancy","baseline",0
"2035",1997,1,"NewDiagnosesPregnancy","percent_change",NA
"2035",1997,1,"TotalART15F","intervention",0
"2035",1997,1,"TotalART15F","baseline",0
"2035",1997,1,"TotalART15F","percent_change",NA
"2035",1997,1,"TotalART15M","intervention",0
"2035",1997,1,"TotalART15M","baseline",0
"2035",1997,1,"TotalART15M","percent_change",NA
"2035",1997,1,"RediagnosesPregnancy","intervention",0
"2035",1997,1,"RediagnosesPregnancy","baseline",0
"2035",1997,1,"RediagnosesPregnancy","percent_change",NA
"2035",1997,1,"TotANCtests","intervention",0
"2035",1997,1,"TotANCtests","baseline",0
"2035",1997,1,"TotANCtests","percent_change",NA
"2035",1997,1,"VLsuppressed","intervention",NA
"2035",1997,1,"VLsuppressed","baseline",NA
"2035",1997,1,"VLsuppressed","percent_change",NA
"2035",1997,1,"TotHIV15","intervention",1907480
"2035",1997,1,"TotHIV15","baseline",1907480
"2035",1997,1,"TotHIV15","percent_change",0
"2035",1997,1,"TotalAIDSdeathsadult","intervention",58193.5
"2035",1997,1,"TotalAIDSdeathsadult","baseline",58193.5
"2035",1997,1,"TotalAIDSdeathsadult","percent_change",0
"2035",1997,2,"TotalHIVtests","intervention",886046
"2035",1997,2,"TotalHIVtests","baseline",886046
"2035",1997,2,"TotalHIVtests","percent_change",0
"2035",1997,2,"NewAdultHIV","intervention",435324
"2035",1997,2,"NewAdultHIV","baseline",435324
"2035",1997,2,"NewAdultHIV","percent_change",0
"2035",1997,2,"LYlostAIDS","intervention",4560280
"2035",1997,2,"LYlostAIDS","baseline",4560280
"2035",1997,2,"LYlostAIDS","percent_change",0
"2035",1997,2,"AIDSdeathsAdultM","intervention",30251.5
"2035",1997,2,"AIDSdeathsAdultM","baseline",30251.5
"2035",1997,2,"AIDSdeathsAdultM","percent_change",0
"2035",1997,2,"AIDSdeathsAdultF","intervention",27976.3
"2035",1997,2,"AIDSdeathsAdultF","baseline",27976.3
"2035",1997,2,"AIDSdeathsAdultF","percent_change",0
"2035",1997,2,"DiagnosedHIV_M","intervention",78632.5
"2035",1997,2,"DiagnosedHIV_M","baseline",78632.5
"2035",1997,2,"DiagnosedHIV_M","percent_change",0
"2035",1997,2,"DiagnosedHIV_F","intervention",106012
"2035",1997,2,"DiagnosedHIV_F","baseline",106012
"2035",1997,2,"DiagnosedHIV_F","percent_change",0
"2035",1997,2,"Number1stHIVtestsPos","intervention",98209.3
"2035",1997,2,"Number1stHIVtestsPos","baseline",98209.3
"2035",1997,2,"Number1stHIVtestsPos","percent_change",0
"2035",1997,2,"StartingARTtot","intervention",0
"2035",1997,2,"StartingARTtot","baseline",0
"2035",1997,2,"StartingARTtot","percent_change",NA
"2035",1997,2,"Prop1stHIVtestsPos","intervention",0.11084
"2035",1997,2,"Prop1stHIVtestsPos","baseline",0.11084
"2035",1997,2,"Prop1stHIVtestsPos","percent_change",0
"2035",1997,2,"NewDiagnosesPregnancy","intervention",0
"2035",1997,2,"NewDiagnosesPregnancy","baseline",0
"2035",1997,2,"NewDiagnosesPregnancy","percent_change",NA
"2035",1997,2,"TotalART15F","intervention",0
"2035",1997,2,"TotalART15F","baseline",0
"2035",1997,2,"TotalART15F","percent_change",NA
"2035",1997,2,"TotalART15M","intervention",0
"2035",1997,2,"TotalART15M","baseline",0
"2035",1997,2,"TotalART15M","percent_change",NA
"2035",1997,2,"RediagnosesPregnancy","intervention",0
"2035",1997,2,"RediagnosesPregnancy","baseline",0
"2035",1997,2,"RediagnosesPregnancy","percent_change",NA
"2035",1997,2,"TotANCtests","intervention",0
"2035",1997,2,"TotANCtests","baseline",0
"2035",1997,2,"TotANCtests","percent_change",NA
"2035",1997,2,"VLsuppressed","intervention",NA
"2035",1997,2,"VLsuppressed","baseline",NA
"2035",1997,2,"VLsuppressed","percent_change",NA
"2035",1997,2,"TotHIV15","intervention",2000180
"2035",1997,2,"TotHIV15","baseline",2000180
"2035",1997,2,"TotHIV15","percent_change",0
"2035",1997,2,"TotalAIDSdeathsadult","intervention",58227.8
"2035",1997,2,"TotalAIDSdeathsadult","baseline",58227.8
"2035",1997,2,"TotalAIDSdeathsadult","percent_change",0
"2035",1998,1,"TotalHIVtests","intervention",1017710
"2035",1998,1,"TotalHIVtests","baseline",1017710
"2035",1998,1,"TotalHIVtests","percent_change",0
"2035",1998,1,"NewAdultHIV","intervention",457328
"2035",1998,1,"NewAdultHIV","baseline",457328
"2035",1998,1,"NewAdultHIV","percent_change",0
"2035",1998,1,"LYlostAIDS","intervention",5911570
"2035",1998,1,"LYlostAIDS","baseline",5911570
"2035",1998,1,"LYlostAIDS","percent_change",0
"2035",1998,1,"AIDSdeathsAdultM","intervention",38588.6
"2035",1998,1,"AIDSdeathsAdultM","baseline",38588.6
"2035",1998,1,"AIDSdeathsAdultM","percent_change",0
"2035",1998,1,"AIDSdeathsAdultF","intervention",39300.9
"2035",1998,1,"AIDSdeathsAdultF","baseline",39300.9
"2035",1998,1,"AIDSdeathsAdultF","percent_change",0
"2035",1998,1,"DiagnosedHIV_M","intervention",96995.3
"2035",1998,1,"DiagnosedHIV_M","baseline",96995.3
"2035",1998,1,"DiagnosedHIV_M","percent_change",0
"2035",1998,1,"DiagnosedHIV_F","intervention",155405
"2035",1998,1,"DiagnosedHIV_F","baseline",155405
"2035",1998,1,"DiagnosedHIV_F","percent_change",0
"2035",1998,1,"Number1stHIVtestsPos","intervention",119293
"2035",1998,1,"Number1stHIVtestsPos","baseline",119293
"2035",1998,1,"Number1stHIVtestsPos","percent_change",0
"2035",1998,1,"StartingARTtot","intervention",0
"2035",1998,1,"StartingARTtot","baseline",0
"2035",1998,1,"StartingARTtot","percent_change",NA
"2035",1998,1,"Prop1stHIVtestsPos","intervention",0.117217
"2035",1998,1,"Prop1stHIVtestsPos","baseline",0.117217
"2035",1998,1,"Prop1stHIVtestsPos","percent_change",0
"2035",1998,1,"NewDiagnosesPregnancy","intervention",0
"2035",1998,1,"NewDiagnosesPregnancy","baseline",0
"2035",1998,1,"NewDiagnosesPregnancy","percent_change",NA
"2035",1998,1,"TotalART15F","intervention",0
"2035",1998,1,"TotalART15F","baseline",0
"2035",1998,1,"TotalART15F","percent_change",NA
"2035",1998,1,"TotalART15M","intervention",0
"2035",1998,1,"TotalART15M","baseline",0
"2035",1998,1,"TotalART15M","percent_change",NA
"2035",1998,1,"RediagnosesPregnancy","intervention",0
"2035",1998,1,"RediagnosesPregnancy","baseline",0
"2035",1998,1,"RediagnosesPregnancy","percent_change",NA
"2035",1998,1,"TotANCtests","intervention",0
"2035",1998,1,"TotANCtests","baseline",0
"2035",1998,1,"TotANCtests","percent_change",NA
"2035",1998,1,"VLsuppressed","intervention",NA
"2035",1998,1,"VLsuppressed","baseline",NA
"2035",1998,1,"VLsuppressed","percent_change",NA
"2035",1998,1,"TotHIV15","intervention",2281450
"2035",1998,1,"TotHIV15","baseline",2281450
"2035",1998,1,"TotHIV15","percent_change",0
"2035",1998,1,"TotalAIDSdeathsadult","intervention",77889.5
"2035",1998,1,"TotalAIDSdeathsadult","baseline",77889.5
"2035",1998,1,"TotalAIDSdeathsadult","percent_change",0
"2035",1998,2,"TotalHIVtests","intervention",1012520
"2035",1998,2,"TotalHIVtests","baseline",1012520
"2035",1998,2,"TotalHIVtests","percent_change",0
"2035",1998,2,"NewAdultHIV","intervention",450307
"2035",1998,2,"NewAdultHIV","baseline",450307
"2035",1998,2,"NewAdultHIV","percent_change",0
"2035",1998,2,"LYlostAIDS","intervention",5740330
"2035",1998,2,"LYlostAIDS","baseline",5740330
"2035",1998,2,"LYlostAIDS","percent_change",0
"2035",1998,2,"AIDSdeathsAdultM","intervention",38791.5
"2035",1998,2,"AIDSdeathsAdultM","baseline",38791.5
"2035",1998,2,"AIDSdeathsAdultM","percent_change",0
"2035",1998,2,"AIDSdeathsAdultF","intervention",38117.4
"2035",1998,2,"AIDSdeathsAdultF","baseline",38117.4
"2035",1998,2,"AIDSdeathsAdultF","percent_change",0
"2035",1998,2,"DiagnosedHIV_M","intervention",112508
"2035",1998,2,"DiagnosedHIV_M","baseline",112508
"2035",1998,2,"DiagnosedHIV_M","percent_change",0
"2035",1998,2,"DiagnosedHIV_F","intervention",157531
"2035",1998,2,"DiagnosedHIV_F","baseline",157531
"2035",1998,2,"DiagnosedHIV_F","percent_change",0
"2035",1998,2,"Number1stHIVtestsPos","intervention",123510
"2035",1998,2,"Number1stHIVtestsPos","baseline",123510
"2035",1998,2,"Number1stHIVtestsPos","percent_change",0
"2035",1998,2,"StartingARTtot","intervention",0
"2035",1998,2,"StartingARTtot","baseline",0
"2035",1998,2,"StartingARTtot","percent_change",NA
"2035",1998,2,"Prop1stHIVtestsPos","intervention",0.121983
"2035",1998,2,"Prop1stHIVtestsPos","baseline",0.121983
"2035",1998,2,"Prop1stHIVtestsPos","percent_change",0
"2035",1998,2,"NewDiagnosesPregnancy","intervention",0
"2035",1998,2,"NewDiagnosesPregnancy","baseline",0
"2035",1998,2,"NewDiagnosesPregnancy","percent_change",NA
"2035",1998,2,"TotalART15F","intervention",0
"2035",1998,2,"TotalART15F","baseline",0
"2035",1998,2,"TotalART15F","percent_change",NA
"2035",1998,2,"TotalART15M","intervention",0
"2035",1998,2,"TotalART15M","baseline",0
"2035",1998,2,"TotalART15M","percent_change",NA
"2035",1998,2,"RediagnosesPregnancy","intervention",0
"2035",1998,2,"RediagnosesPregnancy","baseline",0
"2035",1998,2,"RediagnosesPregnancy","percent_change",NA
"2035",1998,2,"TotANCtests","intervention",0
"2035",1998,2,"TotANCtests","baseline",0
"2035",1998,2,"TotANCtests","percent_change",NA
"2035",1998,2,"VLsuppressed","intervention",NA
"2035",1998,2,"VLsuppressed","baseline",NA
"2035",1998,2,"VLsuppressed","percent_change",NA
"2035",1998,2,"TotHIV15","intervention",2368050
"2035",1998,2,"TotHIV15","baseline",2368050
"2035",1998,2,"TotHIV15","percent_change",0
"2035",1998,2,"TotalAIDSdeathsadult","intervention",76908.9
"2035",1998,2,"TotalAIDSdeathsadult","baseline",76908.9
"2035",1998,2,"TotalAIDSdeathsadult","percent_change",0
"2035",1999,1,"TotalHIVtests","intervention",1144330
"2035",1999,1,"TotalHIVtests","baseline",1144330
"2035",1999,1,"TotalHIVtests","percent_change",0
"2035",1999,1,"NewAdultHIV","intervention",464296
"2035",1999,1,"NewAdultHIV","baseline",464296
"2035",1999,1,"NewAdultHIV","percent_change",0
"2035",1999,1,"LYlostAIDS","intervention",7316830
"2035",1999,1,"LYlostAIDS","baseline",7316830
"2035",1999,1,"LYlostAIDS","percent_change",0
"2035",1999,1,"AIDSdeathsAdultM","intervention",48468.4
"2035",1999,1,"AIDSdeathsAdultM","baseline",48468.4
"2035",1999,1,"AIDSdeathsAdultM","percent_change",0
"2035",1999,1,"AIDSdeathsAdultF","intervention",52184.7
"2035",1999,1,"AIDSdeathsAdultF","baseline",52184.7
"2035",1999,1,"AIDSdeathsAdultF","percent_change",0
"2035",1999,1,"DiagnosedHIV_M","intervention",132923
"2035",1999,1,"DiagnosedHIV_M","baseline",132923
"2035",1999,1,"DiagnosedHIV_M","percent_change",0
"2035",1999,1,"DiagnosedHIV_F","intervention",219923
"2035",1999,1,"DiagnosedHIV_F","baseline",219923
"2035",1999,1,"DiagnosedHIV_F","percent_change",0
"2035",1999,1,"Number1stHIVtestsPos","intervention",145184
"2035",1999,1,"Number1stHIVtestsPos","baseline",145184
"2035",1999,1,"Number1stHIVtestsPos","percent_change",0
"2035",1999,1,"StartingARTtot","intervention",0
"2035",1999,1,"StartingARTtot","baseline",0
"2035",1999,1,"StartingARTtot","percent_change",NA
"2035",1999,1,"Prop1stHIVtestsPos","intervention",0.126872
"2035",1999,1,"Prop1stHIVtestsPos","baseline",0.126872
"2035",1999,1,"Prop1stHIVtestsPos","percent_change",0
"2035",1999,1,"NewDiagnosesPregnancy","intervention",1524.31
"2035",1999,1,"NewDiagnosesPregnancy","baseline",1524.31
"2035",1999,1,"NewDiagnosesPregnancy","percent_change",0
"2035",1999,1,"TotalART15F","intervention",0
"2035",1999,1,"TotalART15F","baseline",0
"2035",1999,1,"TotalART15F","percent_change",NA
"2035",1999,1,"TotalART15M","intervention",0
"2035",1999,1,"TotalART15M","baseline",0
"2035",1999,1,"TotalART15M","percent_change",NA
"2035",1999,1,"RediagnosesPregnancy","intervention",214.662
"2035",1999,1,"RediagnosesPregnancy","baseline",214.662
"2035",1999,1,"RediagnosesPregnancy","percent_change",0
"2035",1999,1,"TotANCtests","intervention",8929.53
"2035",1999,1,"TotANCtests","baseline",8929.53
"2035",1999,1,"TotANCtests","percent_change",0
"2035",1999,1,"VLsuppressed","intervention",NA
"2035",1999,1,"VLsuppressed","baseline",NA
"2035",1999,1,"VLsuppressed","percent_change",NA
"2035",1999,1,"TotHIV15","intervention",2650410
"2035",1999,1,"TotHIV15","baseline",2650410
"2035",1999,1,"TotHIV15","percent_change",0
"2035",1999,1,"TotalAIDSdeathsadult","intervention",100653.1
"2035",1999,1,"TotalAIDSdeathsadult","baseline",100653.1
"2035",1999,1,"TotalAIDSdeathsadult","percent_change",0
"2035",1999,2,"TotalHIVtests","intervention",1138700
"2035",1999,2,"TotalHIVtests","baseline",1138700
"2035",1999,2,"TotalHIVtests","percent_change",0
"2035",1999,2,"NewAdultHIV","intervention",456872
"2035",1999,2,"NewAdultHIV","baseline",456872
"2035",1999,2,"NewAdultHIV","percent_change",0
"2035",1999,2,"LYlostAIDS","intervention",7059380
"2035",1999,2,"LYlostAIDS","baseline",7059380
"2035",1999,2,"LYlostAIDS","percent_change",0
"2035",1999,2,"AIDSdeathsAdultM","intervention",48155
"2035",1999,2,"AIDSdeathsAdultM","baseline",48155
"2035",1999,2,"AIDSdeathsAdultM","percent_change",0
"2035",1999,2,"AIDSdeathsAdultF","intervention",50117.1
"2035",1999,2,"AIDSdeathsAdultF","baseline",50117.1
"2035",1999,2,"AIDSdeathsAdultF","percent_change",0
"2035",1999,2,"DiagnosedHIV_M","intervention",152822
"2035",1999,2,"DiagnosedHIV_M","baseline",152822
"2035",1999,2,"DiagnosedHIV_M","percent_change",0
"2035",1999,2,"DiagnosedHIV_F","intervention",221335
"2035",1999,2,"DiagnosedHIV_F","baseline",221335
"2035",1999,2,"DiagnosedHIV_F","percent_change",0
"2035",1999,2,"Number1stHIVtestsPos","intervention",149432
"2035",1999,2,"Number1stHIVtestsPos","baseline",149432
"2035",1999,2,"Number1stHIVtestsPos","percent_change",0
"2035",1999,2,"StartingARTtot","intervention",0
"2035",1999,2,"StartingARTtot","baseline",0
"2035",1999,2,"StartingARTtot","percent_change",NA
"2035",1999,2,"Prop1stHIVtestsPos","intervention",0.13123
"2035",1999,2,"Prop1stHIVtestsPos","baseline",0.13123
"2035",1999,2,"Prop1stHIVtestsPos","percent_change",0
"2035",1999,2,"NewDiagnosesPregnancy","intervention",1451.89
"2035",1999,2,"NewDiagnosesPregnancy","baseline",1451.89
"2035",1999,2,"NewDiagnosesPregnancy","percent_change",0
"2035",1999,2,"TotalART15F","intervention",0
"2035",1999,2,"TotalART15F","baseline",0
"2035",1999,2,"TotalART15F","percent_change",NA
"2035",1999,2,"TotalART15M","intervention",0
"2035",1999,2,"TotalART15M","baseline",0
"2035",1999,2,"TotalART15M","percent_change",NA
"2035",1999,2,"RediagnosesPregnancy","intervention",199.769
"2035",1999,2,"RediagnosesPregnancy","baseline",199.769
"2035",1999,2,"RediagnosesPregnancy","percent_change",0
"2035",1999,2,"TotANCtests","intervention",8929.83
"2035",1999,2,"TotANCtests","baseline",8929.83
"2035",1999,2,"TotANCtests","percent_change",0
"2035",1999,2,"VLsuppressed","intervention",NA
"2035",1999,2,"VLsuppressed","baseline",NA
"2035",1999,2,"VLsuppressed","percent_change",NA
"2035",1999,2,"TotHIV15","intervention",2730730
"2035",1999,2,"TotHIV15","baseline",2730730
"2035",1999,2,"TotHIV15","percent_change",0
"2035",1999,2,"TotalAIDSdeathsadult","intervention",98272.1
"2035",1999,2,"TotalAIDSdeathsadult","baseline",98272.1
"2035",1999,2,"TotalAIDSdeathsadult","percent_change",0
"2035",2000,1,"TotalHIVtests","intervention",1270220
"2035",2000,1,"TotalHIVtests","baseline",1270220
"2035",2000,1,"TotalHIVtests","percent_change",0
"2035",2000,1,"NewAdultHIV","intervention",462864
"2035",2000,1,"NewAdultHIV","baseline",462864
"2035",2000,1,"NewAdultHIV","percent_change",0
"2035",2000,1,"LYlostAIDS","intervention",8812460
"2035",2000,1,"LYlostAIDS","baseline",8812460
"2035",2000,1,"LYlostAIDS","percent_change",0
"2035",2000,1,"AIDSdeathsAdultM","intervention",59000.1
"2035",2000,1,"AIDSdeathsAdultM","baseline",59000.1
"2035",2000,1,"AIDSdeathsAdultM","percent_change",0
"2035",2000,1,"AIDSdeathsAdultF","intervention",66817.8
"2035",2000,1,"AIDSdeathsAdultF","baseline",66817.8
"2035",2000,1,"AIDSdeathsAdultF","percent_change",0
"2035",2000,1,"DiagnosedHIV_M","intervention",173709
"2035",2000,1,"DiagnosedHIV_M","baseline",173709
"2035",2000,1,"DiagnosedHIV_M","percent_change",0
"2035",2000,1,"DiagnosedHIV_F","intervention",296896
"2035",2000,1,"DiagnosedHIV_F","baseline",296896
"2035",2000,1,"DiagnosedHIV_F","percent_change",0
"2035",2000,1,"Number1stHIVtestsPos","intervention",170911
"2035",2000,1,"Number1stHIVtestsPos","baseline",170911
"2035",2000,1,"Number1stHIVtestsPos","percent_change",0
"2035",2000,1,"StartingARTtot","intervention",7819.11
"2035",2000,1,"StartingARTtot","baseline",7819.11
"2035",2000,1,"StartingARTtot","percent_change",0
"2035",2000,1,"Prop1stHIVtestsPos","intervention",0.134552
"2035",2000,1,"Prop1stHIVtestsPos","baseline",0.134552
"2035",2000,1,"Prop1stHIVtestsPos","percent_change",0
"2035",2000,1,"NewDiagnosesPregnancy","intervention",5146.58
"2035",2000,1,"NewDiagnosesPregnancy","baseline",5146.58
"2035",2000,1,"NewDiagnosesPregnancy","percent_change",0
"2035",2000,1,"TotalART15F","intervention",0
"2035",2000,1,"TotalART15F","baseline",0
"2035",2000,1,"TotalART15F","percent_change",NA
"2035",2000,1,"TotalART15M","intervention",0
"2035",2000,1,"TotalART15M","baseline",0
"2035",2000,1,"TotalART15M","percent_change",NA
"2035",2000,1,"RediagnosesPregnancy","intervention",876.552
"2035",2000,1,"RediagnosesPregnancy","baseline",876.552
"2035",2000,1,"RediagnosesPregnancy","percent_change",0
"2035",2000,1,"TotANCtests","intervention",28406.4
"2035",2000,1,"TotANCtests","baseline",28406.4
"2035",2000,1,"TotANCtests","percent_change",0
"2035",2000,1,"VLsuppressed","intervention",NA
"2035",2000,1,"VLsuppressed","baseline",NA
"2035",2000,1,"VLsuppressed","percent_change",NA
"2035",2000,1,"TotHIV15","intervention",3001960
"2035",2000,1,"TotHIV15","baseline",3001960
"2035",2000,1,"TotHIV15","percent_change",0
"2035",2000,1,"TotalAIDSdeathsadult","intervention",125817.9
"2035",2000,1,"TotalAIDSdeathsadult","baseline",125817.9
"2035",2000,1,"TotalAIDSdeathsadult","percent_change",0
"2035",2000,2,"TotalHIVtests","intervention",1264300
"2035",2000,2,"TotalHIVtests","baseline",1264300
"2035",2000,2,"TotalHIVtests","percent_change",0
"2035",2000,2,"NewAdultHIV","intervention",455572
"2035",2000,2,"NewAdultHIV","baseline",455572
"2035",2000,2,"NewAdultHIV","percent_change",0
"2035",2000,2,"LYlostAIDS","intervention",8461850
"2035",2000,2,"LYlostAIDS","baseline",8461850
"2035",2000,2,"LYlostAIDS","percent_change",0
"2035",2000,2,"AIDSdeathsAdultM","intervention",58063.5
"2035",2000,2,"AIDSdeathsAdultM","baseline",58063.5
"2035",2000,2,"AIDSdeathsAdultM","percent_change",0
"2035",2000,2,"AIDSdeathsAdultF","intervention",63683.8
"2035",2000,2,"AIDSdeathsAdultF","baseline",63683.8
"2035",2000,2,"AIDSdeathsAdultF","percent_change",0
"2035",2000,2,"DiagnosedHIV_M","intervention",198321
"2035",2000,2,"DiagnosedHIV_M","baseline",198321
"2035",2000,2,"DiagnosedHIV_M","percent_change",0
"2035",2000,2,"DiagnosedHIV_F","intervention",297337
"2035",2000,2,"DiagnosedHIV_F","baseline",297337
"2035",2000,2,"DiagnosedHIV_F","percent_change",0
"2035",2000,2,"Number1stHIVtestsPos","intervention",175125
"2035",2000,2,"Number1stHIVtestsPos","baseline",175125
"2035",2000,2,"Number1stHIVtestsPos","percent_change",0
"2035",2000,2,"StartingARTtot","intervention",7801.13
"2035",2000,2,"StartingARTtot","baseline",7801.13
"2035",2000,2,"StartingARTtot","percent_change",0
"2035",2000,2,"Prop1stHIVtestsPos","intervention",0.138515
"2035",2000,2,"Prop1stHIVtestsPos","baseline",0.138515
"2035",2000,2,"Prop1stHIVtestsPos","percent_change",0
"2035",2000,2,"NewDiagnosesPregnancy","intervention",4906.65
"2035",2000,2,"NewDiagnosesPregnancy","baseline",4906.65
"2035",2000,2,"NewDiagnosesPregnancy","percent_change",0
"2035",2000,2,"TotalART15F","intervention",0
"2035",2000,2,"TotalART15F","baseline",0
"2035",2000,2,"TotalART15F","percent_change",NA
"2035",2000,2,"TotalART15M","intervention",0
"2035",2000,2,"TotalART15M","baseline",0
"2035",2000,2,"TotalART15M","percent_change",NA
"2035",2000,2,"RediagnosesPregnancy","intervention",813.839
"2035",2000,2,"RediagnosesPregnancy","baseline",813.839
"2035",2000,2,"RediagnosesPregnancy","percent_change",0
"2035",2000,2,"TotANCtests","intervention",28409.6
"2035",2000,2,"TotANCtests","baseline",28409.6
"2035",2000,2,"TotANCtests","percent_change",0
"2035",2000,2,"VLsuppressed","intervention",NA
"2035",2000,2,"VLsuppressed","baseline",NA
"2035",2000,2,"VLsuppressed","percent_change",NA
"2035",2000,2,"TotHIV15","intervention",3077060
"2035",2000,2,"TotHIV15","baseline",3077060
"2035",2000,2,"TotHIV15","percent_change",0
"2035",2000,2,"TotalAIDSdeathsadult","intervention",121747.3
"2035",2000,2,"TotalAIDSdeathsadult","baseline",121747.3
"2035",2000,2,"TotalAIDSdeathsadult","percent_change",0
"2035",2001,1,"TotalHIVtests","intervention",1395620
"2035",2001,1,"TotalHIVtests","baseline",1395620
"2035",2001,1,"TotalHIVtests","percent_change",0
"2035",2001,1,"NewAdultHIV","intervention",455296
"2035",2001,1,"NewAdultHIV","baseline",455296
"2035",2001,1,"NewAdultHIV","percent_change",0
"2035",2001,1,"LYlostAIDS","intervention",10188800
"2035",2001,1,"LYlostAIDS","baseline",10188800
"2035",2001,1,"LYlostAIDS","percent_change",0
"2035",2001,1,"AIDSdeathsAdultM","intervention",69038.9
"2035",2001,1,"AIDSdeathsAdultM","baseline",69038.9
"2035",2001,1,"AIDSdeathsAdultM","percent_change",0
"2035",2001,1,"AIDSdeathsAdultF","intervention",81336.2
"2035",2001,1,"AIDSdeathsAdultF","baseline",81336.2
"2035",2001,1,"AIDSdeathsAdultF","percent_change",0
"2035",2001,1,"DiagnosedHIV_M","intervention",217930
"2035",2001,1,"DiagnosedHIV_M","baseline",217930
"2035",2001,1,"DiagnosedHIV_M","percent_change",0
"2035",2001,1,"DiagnosedHIV_F","intervention",385672
"2035",2001,1,"DiagnosedHIV_F","baseline",385672
"2035",2001,1,"DiagnosedHIV_F","percent_change",0
"2035",2001,1,"Number1stHIVtestsPos","intervention",196609
"2035",2001,1,"Number1stHIVtestsPos","baseline",196609
"2035",2001,1,"Number1stHIVtestsPos","percent_change",0
"2035",2001,1,"StartingARTtot","intervention",10209.9
"2035",2001,1,"StartingARTtot","baseline",10209.9
"2035",2001,1,"StartingARTtot","percent_change",0
"2035",2001,1,"Prop1stHIVtestsPos","intervention",0.140876
"2035",2001,1,"Prop1stHIVtestsPos","baseline",0.140876
"2035",2001,1,"Prop1stHIVtestsPos","percent_change",0
"2035",2001,1,"NewDiagnosesPregnancy","intervention",13789.3
