"intervention_year","year","parameter_set","scenario","indicator","value"
"2030",1997,2,"intervention","TotalAIDSdeathsadult",58227.8
"2030",1997,2,"baseline","TotalHIVtests",886046
"2030",1997,2,"baseline","NewAdultHIV",435324
"2030",1997,2,"baseline","AIDSdeathsAdultM",30251.5
"2030",1997,2,"baseline","AIDSdeathsAdultF",27976.3
"2030",1997,2,"baseline","ARTcoverageAdult",0
"2030",1997,2,"baseline","TotalAIDSdeathsadult",58227.8
"2030",1998,1,"intervention","TotalHIVtests",1017710
"2030",1998,1,"intervention","NewAdultHIV",457328
"2030",1998,1,"intervention","AIDSdeathsAdultM",38588.6
"2030",1998,1,"intervention","AIDSdeathsAdultF",39300.9
"2030",1998,1,"intervention","ARTcoverageAdult",0
"2030",1998,1,"intervention","TotalAIDSdeathsadult",77889.5
"2030",1998,1,"baseline","TotalHIVtests",1017710
"2030",1998,1,"baseline","NewAdultHIV",457328
"2030",1998,1,"baseline","AIDSdeathsAdultM",38588.6
"2030",1998,1,"baseline","AIDSdeathsAdultF",39300.9
"2030",1998,1,"baseline","ARTcoverageAdult",0
"2030",1998,1,"baseline","TotalAIDSdeathsadult",77889.5
"2030",1998,2,"intervention","TotalHIVtests",1012520
"2030",1998,2,"intervention","NewAdultHIV",450307
"2030",1998,2,"intervention","AIDSdeathsAdultM",38791.5
"2030",1998,2,"intervention","AIDSdeathsAdultF",38117.4
"2030",1998,2,"intervention","ARTcoverageAdult",0
"2030",1998,2,"intervention","TotalAIDSdeathsadult",76908.9
"2030",1998,2,"baseline","TotalHIVtests",1012520
"2030",1998,2,"baseline","NewAdultHIV",450307
"2030",1998,2,"baseline","AIDSdeathsAdultM",38791.5
"2030",1998,2,"baseline","AIDSdeathsAdultF",38117.4
"2030",1998,2,"baseline","ARTcoverageAdult",0
"2030",1998,2,"baseline","TotalAIDSdeathsadult",76908.9
"2030",1999,1,"intervention","TotalHIVtests",1144330
"2030",1999,1,"intervention","NewAdultHIV",464296
"2030",1999,1,"intervention","AIDSdeathsAdultM",48468.4
"2030",1999,1,"intervention","AIDSdeathsAdultF",52184.7
"2030",1999,1,"intervention","ARTcoverageAdult",0
"2030",1999,1,"intervention","TotalAIDSdeathsadult",100653.1
"2030",1999,1,"baseline","TotalHIVtests",1144330
"2030",1999,1,"baseline","NewAdultHIV",464296
"2030",1999,1,"baseline","AIDSdeathsAdultM",48468.4
"2030",1999,1,"baseline","AIDSdeathsAdultF",52184.7
"2030",1999,1,"baseline","ARTcoverageAdult",0
"2030",1999,1,"baseline","TotalAIDSdeathsadult",100653.1
"2030",1999,2,"intervention","TotalHIVtests",1138700
"2030",1999,2,"intervention","NewAdultHIV",456872
"2030",1999,2,"intervention","AIDSdeathsAdultM",48155
"2030",1999,2,"intervention","AIDSdeathsAdultF",50117.1
"2030",1999,2,"intervention","ARTcoverageAdult",0
"2030",1999,2,"intervention","TotalAIDSdeathsadult",98272.1
"2030",1999,2,"baseline","TotalHIVtests",1138700
"2030",1999,2,"baseline","NewAdultHIV",456872
"2030",1999,2,"baseline","AIDSdeathsAdultM",48155
"2030",1999,2,"baseline","AIDSdeathsAdultF",50117.1
"2030",1999,2,"baseline","ARTcoverageAdult",0
"2030",1999,2,"baseline","TotalAIDSdeathsadult",98272.1
"2030",2000,1,"intervention","TotalHIVtests",1270220
"2030",2000,1,"intervention","NewAdultHIV",462864
"2030",2000,1,"intervention","AIDSdeathsAdultM",59000.1
"2030",2000,1,"intervention","AIDSdeathsAdultF",66817.8
"2030",2000,1,"intervention","ARTcoverageAdult",0
"2030",2000,1,"intervention","TotalAIDSdeathsadult",125817.9
"2030",2000,1,"baseline","TotalHIVtests",1270220
"2030",2000,1,"baseline","NewAdultHIV",462864
"2030",2000,1,"baseline","AIDSdeathsAdultM",59000.1
"2030",2000,1,"baseline","AIDSdeathsAdultF",66817.8
"2030",2000,1,"baseline","ARTcoverageAdult",0
"2030",2000,1,"baseline","TotalAIDSdeathsadult",125817.9
"2030",2000,2,"intervention","TotalHIVtests",1264300
"2030",2000,2,"intervention","NewAdultHIV",455572
"2030",2000,2,"intervention","AIDSdeathsAdultM",58063.5
"2030",2000,2,"intervention","AIDSdeathsAdultF",63683.8
"2030",2000,2,"intervention","ARTcoverageAdult",0
"2030",2000,2,"intervention","TotalAIDSdeathsadult",121747.3
"2030",2000,2,"baseline","TotalHIVtests",1264300
"2030",2000,2,"baseline","NewAdultHIV",455572
"2030",2000,2,"baseline","AIDSdeathsAdultM",58063.5
"2030",2000,2,"baseline","AIDSdeathsAdultF",63683.8
"2030",2000,2,"baseline","ARTcoverageAdult",0
"2030",2000,2,"baseline","TotalAIDSdeathsadult",121747.3
"2030",2001,1,"intervention","TotalHIVtests",1395620
"2030",2001,1,"intervention","NewAdultHIV",455296
"2030",2001,1,"intervention","AIDSdeathsAdultM",69038.9
"2030",2001,1,"intervention","AIDSdeathsAdultF",81336.2
"2030",2001,1,"intervention","ARTcoverageAdult",0.0017595
"2030",2001,1,"intervention","TotalAIDSdeathsadult",150375.1
"2030",2001,1,"baseline","TotalHIVtests",1395620
"2030",2001,1,"baseline","NewAdultHIV",455296
"2030",2001,1,"baseline","AIDSdeathsAdultM",69038.9
"2030",2001,1,"baseline","AIDSdeathsAdultF",81336.2
"2030",2001,1,"baseline","ARTcoverageAdult",0.0017595
"2030",2001,1,"baseline","TotalAIDSdeathsadult",150375.1
"2030",2001,2,"intervention","TotalHIVtests",1389530
"2030",2001,2,"intervention","NewAdultHIV",448415
"2030",2001,2,"intervention","AIDSdeathsAdultM",67299.8
"2030",2001,2,"intervention","AIDSdeathsAdultF",76782.2
"2030",2001,2,"intervention","ARTcoverageAdult",0.00171962
"2030",2001,2,"intervention","TotalAIDSdeathsadult",144082
"2030",2001,2,"baseline","TotalHIVtests",1389530
"2030",2001,2,"baseline","NewAdultHIV",448415
"2030",2001,2,"baseline","AIDSdeathsAdultM",67299.8
"2030",2001,2,"baseline","AIDSdeathsAdultF",76782.2
"2030",2001,2,"baseline","ARTcoverageAdult",0.00171962
"2030",2001,2,"baseline","TotalAIDSdeathsadult",144082
"2030",2002,1,"intervention","TotalHIVtests",1519930
"2030",2002,1,"intervention","NewAdultHIV",445112
"2030",2002,1,"intervention","AIDSdeathsAdultM",79416.2
"2030",2002,1,"intervention","AIDSdeathsAdultF",96692.2
"2030",2002,1,"intervention","ARTcoverageAdult",0.00347531
"2030",2002,1,"intervention","TotalAIDSdeathsadult",176108.4
"2030",2002,1,"baseline","TotalHIVtests",1519930
"2030",2002,1,"baseline","NewAdultHIV",445112
"2030",2002,1,"baseline","AIDSdeathsAdultM",79416.2
"2030",2002,1,"baseline","AIDSdeathsAdultF",96692.2
"2030",2002,1,"baseline","ARTcoverageAdult",0.00347531
"2030",2002,1,"baseline","TotalAIDSdeathsadult",176108.4
"2030",2002,2,"intervention","TotalHIVtests",1513800
"2030",2002,2,"intervention","NewAdultHIV",438663
"2030",2002,2,"intervention","AIDSdeathsAdultM",76814.4
"2030",2002,2,"intervention","AIDSdeathsAdultF",90579.1
"2030",2002,2,"intervention","ARTcoverageAdult",0.00340422
"2030",2002,2,"intervention","TotalAIDSdeathsadult",167393.5
"2030",2002,2,"baseline","TotalHIVtests",1513800
"2030",2002,2,"baseline","NewAdultHIV",438663
"2030",2002,2,"baseline","AIDSdeathsAdultM",76814.4
"2030",2002,2,"baseline","AIDSdeathsAdultF",90579.1
"2030",2002,2,"baseline","ARTcoverageAdult",0.00340422
"2030",2002,2,"baseline","TotalAIDSdeathsadult",167393.5
"2030",2003,1,"intervention","TotalHIVtests",1649730
"2030",2003,1,"intervention","NewAdultHIV",434875
"2030",2003,1,"intervention","AIDSdeathsAdultM",89457.9
"2030",2003,1,"intervention","AIDSdeathsAdultF",112179
"2030",2003,1,"intervention","ARTcoverageAdult",0.00536257
"2030",2003,1,"intervention","TotalAIDSdeathsadult",201636.9
"2030",2003,1,"baseline","TotalHIVtests",1649730
"2030",2003,1,"baseline","NewAdultHIV",434875
"2030",2003,1,"baseline","AIDSdeathsAdultM",89457.9
"2030",2003,1,"baseline","AIDSdeathsAdultF",112179
"2030",2003,1,"baseline","ARTcoverageAdult",0.00536257
"2030",2003,1,"baseline","TotalAIDSdeathsadult",201636.9
"2030",2003,2,"intervention","TotalHIVtests",1643410
"2030",2003,2,"intervention","NewAdultHIV",428825
"2030",2003,2,"intervention","AIDSdeathsAdultM",85994
"2030",2003,2,"intervention","AIDSdeathsAdultF",104460
"2030",2003,2,"intervention","ARTcoverageAdult",0.00525917
"2030",2003,2,"intervention","TotalAIDSdeathsadult",190454
"2030",2003,2,"baseline","TotalHIVtests",1643410
"2030",2003,2,"baseline","NewAdultHIV",428825
"2030",2003,2,"baseline","AIDSdeathsAdultM",85994
"2030",2003,2,"baseline","AIDSdeathsAdultF",104460
"2030",2003,2,"baseline","ARTcoverageAdult",0.00525917
"2030",2003,2,"baseline","TotalAIDSdeathsadult",190454
"2030",2004,1,"intervention","TotalHIVtests",1777700
"2030",2004,1,"intervention","NewAdultHIV",424111
"2030",2004,1,"intervention","AIDSdeathsAdultM",99378.5
"2030",2004,1,"intervention","AIDSdeathsAdultF",127683
"2030",2004,1,"intervention","ARTcoverageAdult",0.00754181
"2030",2004,1,"intervention","TotalAIDSdeathsadult",227061.5
"2030",2004,1,"baseline","TotalHIVtests",1777700
"2030",2004,1,"baseline","NewAdultHIV",424111
"2030",2004,1,"baseline","AIDSdeathsAdultM",99378.5
"2030",2004,1,"baseline","AIDSdeathsAdultF",127683
"2030",2004,1,"baseline","ARTcoverageAdult",0.00754181
"2030",2004,1,"baseline","TotalAIDSdeathsadult",227061.5
"2030",2004,2,"intervention","TotalHIVtests",1771210
"2030",2004,2,"intervention","NewAdultHIV",418471
"2030",2004,2,"intervention","AIDSdeathsAdultM",95347.1
"2030",2004,2,"intervention","AIDSdeathsAdultF",118897
"2030",2004,2,"intervention","ARTcoverageAdult",0.00739891
"2030",2004,2,"intervention","TotalAIDSdeathsadult",214244.1
"2030",2004,2,"baseline","TotalHIVtests",1771210
"2030",2004,2,"baseline","NewAdultHIV",418471
"2030",2004,2,"baseline","AIDSdeathsAdultM",95347.1
"2030",2004,2,"baseline","AIDSdeathsAdultF",118897
"2030",2004,2,"baseline","ARTcoverageAdult",0.00739891
"2030",2004,2,"baseline","TotalAIDSdeathsadult",214244.1
"2030",2005,1,"intervention","TotalHIVtests",2206970
"2030",2005,1,"intervention","NewAdultHIV",413585
"2030",2005,1,"intervention","AIDSdeathsAdultM",103058
"2030",2005,1,"intervention","AIDSdeathsAdultF",130575
"2030",2005,1,"intervention","ARTcoverageAdult",0.0204751
"2030",2005,1,"intervention","TotalAIDSdeathsadult",233633
"2030",2005,1,"baseline","TotalHIVtests",2206970
"2030",2005,1,"baseline","NewAdultHIV",413585
"2030",2005,1,"baseline","AIDSdeathsAdultM",103058
"2030",2005,1,"baseline","AIDSdeathsAdultF",130575
"2030",2005,1,"baseline","ARTcoverageAdult",0.0204751
"2030",2005,1,"baseline","TotalAIDSdeathsadult",233633
"2030",2005,2,"intervention","TotalHIVtests",2198280
"2030",2005,2,"intervention","NewAdultHIV",408231
"2030",2005,2,"intervention","AIDSdeathsAdultM",98063.8
"2030",2005,2,"intervention","AIDSdeathsAdultF",120038
"2030",2005,2,"intervention","ARTcoverageAdult",0.0200881
"2030",2005,2,"intervention","TotalAIDSdeathsadult",218101.8
"2030",2005,2,"baseline","TotalHIVtests",2198280
"2030",2005,2,"baseline","NewAdultHIV",408231
"2030",2005,2,"baseline","AIDSdeathsAdultM",98063.8
"2030",2005,2,"baseline","AIDSdeathsAdultF",120038
"2030",2005,2,"baseline","ARTcoverageAdult",0.0200881
"2030",2005,2,"baseline","TotalAIDSdeathsadult",218101.8
"2030",2006,1,"intervention","TotalHIVtests",2441430
"2030",2006,1,"intervention","NewAdultHIV",404955
"2030",2006,1,"intervention","AIDSdeathsAdultM",102713
"2030",2006,1,"intervention","AIDSdeathsAdultF",125374
"2030",2006,1,"intervention","ARTcoverageAdult",0.0396123
"2030",2006,1,"intervention","TotalAIDSdeathsadult",228087
"2030",2006,1,"baseline","TotalHIVtests",2441430
"2030",2006,1,"baseline","NewAdultHIV",404955
"2030",2006,1,"baseline","AIDSdeathsAdultM",102713
"2030",2006,1,"baseline","AIDSdeathsAdultF",125374
"2030",2006,1,"baseline","ARTcoverageAdult",0.0396123
"2030",2006,1,"baseline","TotalAIDSdeathsadult",228087
"2030",2006,2,"intervention","TotalHIVtests",2432120
"2030",2006,2,"intervention","NewAdultHIV",399732
"2030",2006,2,"intervention","AIDSdeathsAdultM",96750.7
"2030",2006,2,"intervention","AIDSdeathsAdultF",113414
"2030",2006,2,"intervention","ARTcoverageAdult",0.0388449
"2030",2006,2,"intervention","TotalAIDSdeathsadult",210164.7
"2030",2006,2,"baseline","TotalHIVtests",2432120
"2030",2006,2,"baseline","NewAdultHIV",399732
"2030",2006,2,"baseline","AIDSdeathsAdultM",96750.7
"2030",2006,2,"baseline","AIDSdeathsAdultF",113414
"2030",2006,2,"baseline","ARTcoverageAdult",0.0388449
"2030",2006,2,"baseline","TotalAIDSdeathsadult",210164.7
"2030",2007,1,"intervention","TotalHIVtests",2770880
"2030",2007,1,"intervention","NewAdultHIV",398967
"2030",2007,1,"intervention","AIDSdeathsAdultM",98095.1
"2030",2007,1,"intervention","AIDSdeathsAdultF",113218
"2030",2007,1,"intervention","ARTcoverageAdult",0.0672514
"2030",2007,1,"intervention","TotalAIDSdeathsadult",211313.1
"2030",2007,1,"baseline","TotalHIVtests",2770880
"2030",2007,1,"baseline","NewAdultHIV",398967
"2030",2007,1,"baseline","AIDSdeathsAdultM",98095.1
"2030",2007,1,"baseline","AIDSdeathsAdultF",113218
"2030",2007,1,"baseline","ARTcoverageAdult",0.0672514
"2030",2007,1,"baseline","TotalAIDSdeathsadult",211313.1
"2030",2007,2,"intervention","TotalHIVtests",2759220
"2030",2007,2,"intervention","NewAdultHIV",393879
"2030",2007,2,"intervention","AIDSdeathsAdultM",91312.4
"2030",2007,2,"intervention","AIDSdeathsAdultF",100943
"2030",2007,2,"intervention","ARTcoverageAdult",0.0659143
"2030",2007,2,"intervention","TotalAIDSdeathsadult",192255.4
"2030",2007,2,"baseline","TotalHIVtests",2759220
"2030",2007,2,"baseline","NewAdultHIV",393879
"2030",2007,2,"baseline","AIDSdeathsAdultM",91312.4
"2030",2007,2,"baseline","AIDSdeathsAdultF",100943
"2030",2007,2,"baseline","ARTcoverageAdult",0.0659143
"2030",2007,2,"baseline","TotalAIDSdeathsadult",192255.4
"2030",2008,1,"intervention","TotalHIVtests",3473040
"2030",2008,1,"intervention","NewAdultHIV",393147
"2030",2008,1,"intervention","AIDSdeathsAdultM",92355.6
"2030",2008,1,"intervention","AIDSdeathsAdultF",100977
"2030",2008,1,"intervention","ARTcoverageAdult",0.103205
"2030",2008,1,"intervention","TotalAIDSdeathsadult",193332.6
"2030",2008,1,"baseline","TotalHIVtests",3473040
"2030",2008,1,"baseline","NewAdultHIV",393147
"2030",2008,1,"baseline","AIDSdeathsAdultM",92355.6
"2030",2008,1,"baseline","AIDSdeathsAdultF",100977
"2030",2008,1,"baseline","ARTcoverageAdult",0.103205
"2030",2008,1,"baseline","TotalAIDSdeathsadult",193332.6
"2030",2008,2,"intervention","TotalHIVtests",3455890
"2030",2008,2,"intervention","NewAdultHIV",388166
"2030",2008,2,"intervention","AIDSdeathsAdultM",85387.1
"2030",2008,2,"intervention","AIDSdeathsAdultF",89918.6
"2030",2008,2,"intervention","ARTcoverageAdult",0.101072
"2030",2008,2,"intervention","TotalAIDSdeathsadult",175305.7
"2030",2008,2,"baseline","TotalHIVtests",3455890
"2030",2008,2,"baseline","NewAdultHIV",388166
"2030",2008,2,"baseline","AIDSdeathsAdultM",85387.1
"2030",2008,2,"baseline","AIDSdeathsAdultF",89918.6
"2030",2008,2,"baseline","ARTcoverageAdult",0.101072
"2030",2008,2,"baseline","TotalAIDSdeathsadult",175305.7
"2030",2009,1,"intervention","TotalHIVtests",7823390
"2030",2009,1,"intervention","NewAdultHIV",385169
"2030",2009,1,"intervention","AIDSdeathsAdultM",85372.8
"2030",2009,1,"intervention","AIDSdeathsAdultF",88910.3
"2030",2009,1,"intervention","ARTcoverageAdult",0.144334
"2030",2009,1,"intervention","TotalAIDSdeathsadult",174283.1
"2030",2009,1,"baseline","TotalHIVtests",7823390
"2030",2009,1,"baseline","NewAdultHIV",385169
"2030",2009,1,"baseline","AIDSdeathsAdultM",85372.8
"2030",2009,1,"baseline","AIDSdeathsAdultF",88910.3
"2030",2009,1,"baseline","ARTcoverageAdult",0.144334
"2030",2009,1,"baseline","TotalAIDSdeathsadult",174283.1
"2030",2009,2,"intervention","TotalHIVtests",7761310
"2030",2009,2,"intervention","NewAdultHIV",379865
"2030",2009,2,"intervention","AIDSdeathsAdultM",78815.4
"2030",2009,2,"intervention","AIDSdeathsAdultF",80080.6
"2030",2009,2,"intervention","ARTcoverageAdult",0.141176
"2030",2009,2,"intervention","TotalAIDSdeathsadult",158896
"2030",2009,2,"baseline","TotalHIVtests",7761310
"2030",2009,2,"baseline","NewAdultHIV",379865
"2030",2009,2,"baseline","AIDSdeathsAdultM",78815.4
"2030",2009,2,"baseline","AIDSdeathsAdultF",80080.6
"2030",2009,2,"baseline","ARTcoverageAdult",0.141176
"2030",2009,2,"baseline","TotalAIDSdeathsadult",158896
"2030",2010,1,"intervention","TotalHIVtests",10706800
"2030",2010,1,"intervention","NewAdultHIV",376056
"2030",2010,1,"intervention","AIDSdeathsAdultM",74157.5
"2030",2010,1,"intervention","AIDSdeathsAdultF",74853.2
"2030",2010,1,"intervention","ARTcoverageAdult",0.198945
"2030",2010,1,"intervention","TotalAIDSdeathsadult",149010.7
"2030",2010,1,"baseline","TotalHIVtests",10706800
"2030",2010,1,"baseline","NewAdultHIV",376056
"2030",2010,1,"baseline","AIDSdeathsAdultM",74157.5
"2030",2010,1,"baseline","AIDSdeathsAdultF",74853.2
"2030",2010,1,"baseline","ARTcoverageAdult",0.198945
"2030",2010,1,"baseline","TotalAIDSdeathsadult",149010.7
"2030",2010,2,"intervention","TotalHIVtests",10651100
"2030",2010,2,"intervention","NewAdultHIV",369852
"2030",2010,2,"intervention","AIDSdeathsAdultM",68777
"2030",2010,2,"intervention","AIDSdeathsAdultF",69006.7
"2030",2010,2,"intervention","ARTcoverageAdult",0.194385
"2030",2010,2,"intervention","TotalAIDSdeathsadult",137783.7
"2030",2010,2,"baseline","TotalHIVtests",10651100
"2030",2010,2,"baseline","NewAdultHIV",369852
"2030",2010,2,"baseline","AIDSdeathsAdultM",68777
"2030",2010,2,"baseline","AIDSdeathsAdultF",69006.7
"2030",2010,2,"baseline","ARTcoverageAdult",0.194385
"2030",2010,2,"baseline","TotalAIDSdeathsadult",137783.7
"2030",2011,1,"intervention","TotalHIVtests",9841370
"2030",2011,1,"intervention","NewAdultHIV",363353
"2030",2011,1,"intervention","AIDSdeathsAdultM",60855
"2030",2011,1,"intervention","AIDSdeathsAdultF",61621.6
"2030",2011,1,"intervention","ARTcoverageAdult",0.265142
"2030",2011,1,"intervention","TotalAIDSdeathsadult",122476.6
"2030",2011,1,"baseline","TotalHIVtests",9841370
"2030",2011,1,"baseline","NewAdultHIV",363353
"2030",2011,1,"baseline","AIDSdeathsAdultM",60855
"2030",2011,1,"baseline","AIDSdeathsAdultF",61621.6
"2030",2011,1,"baseline","ARTcoverageAdult",0.265142
"2030",2011,1,"baseline","TotalAIDSdeathsadult",122476.6
"2030",2011,2,"intervention","TotalHIVtests",9802510
"2030",2011,2,"intervention","NewAdultHIV",356502
"2030",2011,2,"intervention","AIDSdeathsAdultM",57220.9
"2030",2011,2,"intervention","AIDSdeathsAdultF",58449.3
"2030",2011,2,"intervention","ARTcoverageAdult",0.258753
"2030",2011,2,"intervention","TotalAIDSdeathsadult",115670.2
"2030",2011,2,"baseline","TotalHIVtests",9802510
"2030",2011,2,"baseline","NewAdultHIV",356502
"2030",2011,2,"baseline","AIDSdeathsAdultM",57220.9
"2030",2011,2,"baseline","AIDSdeathsAdultF",58449.3
"2030",2011,2,"baseline","ARTcoverageAdult",0.258753
"2030",2011,2,"baseline","TotalAIDSdeathsadult",115670.2
"2030",2012,1,"intervention","TotalHIVtests",10058100
"2030",2012,1,"intervention","NewAdultHIV",344731
"2030",2012,1,"intervention","AIDSdeathsAdultM",50529.8
"2030",2012,1,"intervention","AIDSdeathsAdultF",49971.1
"2030",2012,1,"intervention","ARTcoverageAdult",0.344236
"2030",2012,1,"intervention","TotalAIDSdeathsadult",100500.9
"2030",2012,1,"baseline","TotalHIVtests",10058100
"2030",2012,1,"baseline","NewAdultHIV",344731
"2030",2012,1,"baseline","AIDSdeathsAdultM",50529.8
"2030",2012,1,"baseline","AIDSdeathsAdultF",49971.1
"2030",2012,1,"baseline","ARTcoverageAdult",0.344236
"2030",2012,1,"baseline","TotalAIDSdeathsadult",100500.9
"2030",2012,2,"intervention","TotalHIVtests",10024700
"2030",2012,2,"intervention","NewAdultHIV",338011
"2030",2012,2,"intervention","AIDSdeathsAdultM",48404.4
"2030",2012,2,"intervention","AIDSdeathsAdultF",48583.8
"2030",2012,2,"intervention","ARTcoverageAdult",0.335786
"2030",2012,2,"intervention","TotalAIDSdeathsadult",96988.2
"2030",2012,2,"baseline","TotalHIVtests",10024700
"2030",2012,2,"baseline","NewAdultHIV",338011
"2030",2012,2,"baseline","AIDSdeathsAdultM",48404.4
"2030",2012,2,"baseline","AIDSdeathsAdultF",48583.8
"2030",2012,2,"baseline","ARTcoverageAdult",0.335786
"2030",2012,2,"baseline","TotalAIDSdeathsadult",96988.2
"2030",2013,1,"intervention","TotalHIVtests",8359420
"2030",2013,1,"intervention","NewAdultHIV",327405
"2030",2013,1,"intervention","AIDSdeathsAdultM",44594
"2030",2013,1,"intervention","AIDSdeathsAdultF",41703.4
"2030",2013,1,"intervention","ARTcoverageAdult",0.408815
"2030",2013,1,"intervention","TotalAIDSdeathsadult",86297.4
"2030",2013,1,"baseline","TotalHIVtests",8359420
"2030",2013,1,"baseline","NewAdultHIV",327405
"2030",2013,1,"baseline","AIDSdeathsAdultM",44594
"2030",2013,1,"baseline","AIDSdeathsAdultF",41703.4
"2030",2013,1,"baseline","ARTcoverageAdult",0.408815
"2030",2013,1,"baseline","TotalAIDSdeathsadult",86297.4
"2030",2013,2,"intervention","TotalHIVtests",8340620
"2030",2013,2,"intervention","NewAdultHIV",321258
"2030",2013,2,"intervention","AIDSdeathsAdultM",43327.2
"2030",2013,2,"intervention","AIDSdeathsAdultF",41166.7
"2030",2013,2,"intervention","ARTcoverageAdult",0.398709
"2030",2013,2,"intervention","TotalAIDSdeathsadult",84493.9
"2030",2013,2,"baseline","TotalHIVtests",8340620
"2030",2013,2,"baseline","NewAdultHIV",321258
"2030",2013,2,"baseline","AIDSdeathsAdultM",43327.2
"2030",2013,2,"baseline","AIDSdeathsAdultF",41166.7
"2030",2013,2,"baseline","ARTcoverageAdult",0.398709
"2030",2013,2,"baseline","TotalAIDSdeathsadult",84493.9
"2030",2014,1,"intervention","TotalHIVtests",9695760
"2030",2014,1,"intervention","NewAdultHIV",309317
"2030",2014,1,"intervention","AIDSdeathsAdultM",41177.3
"2030",2014,1,"intervention","AIDSdeathsAdultF",36358.1
"2030",2014,1,"intervention","ARTcoverageAdult",0.455185
"2030",2014,1,"intervention","TotalAIDSdeathsadult",77535.4
"2030",2014,1,"baseline","TotalHIVtests",9695760
"2030",2014,1,"baseline","NewAdultHIV",309317
"2030",2014,1,"baseline","AIDSdeathsAdultM",41177.3
"2030",2014,1,"baseline","AIDSdeathsAdultF",36358.1
"2030",2014,1,"baseline","ARTcoverageAdult",0.455185
"2030",2014,1,"baseline","TotalAIDSdeathsadult",77535.4
"2030",2014,2,"intervention","TotalHIVtests",9673320
"2030",2014,2,"intervention","NewAdultHIV",303591
"2030",2014,2,"intervention","AIDSdeathsAdultM",40310
"2030",2014,2,"intervention","AIDSdeathsAdultF",36152.3
"2030",2014,2,"intervention","ARTcoverageAdult",0.443439
"2030",2014,2,"intervention","TotalAIDSdeathsadult",76462.3
"2030",2014,2,"baseline","TotalHIVtests",9673320
"2030",2014,2,"baseline","NewAdultHIV",303591
"2030",2014,2,"baseline","AIDSdeathsAdultM",40310
"2030",2014,2,"baseline","AIDSdeathsAdultF",36152.3
"2030",2014,2,"baseline","ARTcoverageAdult",0.443439
"2030",2014,2,"baseline","TotalAIDSdeathsadult",76462.3
"2030",2015,1,"intervention","TotalHIVtests",12513500
"2030",2015,1,"intervention","NewAdultHIV",295183
"2030",2015,1,"intervention","AIDSdeathsAdultM",38766.6
"2030",2015,1,"intervention","AIDSdeathsAdultF",32996.9
"2030",2015,1,"intervention","ARTcoverageAdult",0.5032
"2030",2015,1,"intervention","TotalAIDSdeathsadult",71763.5
"2030",2015,1,"baseline","TotalHIVtests",12513500
"2030",2015,1,"baseline","NewAdultHIV",295183
"2030",2015,1,"baseline","AIDSdeathsAdultM",38766.6
"2030",2015,1,"baseline","AIDSdeathsAdultF",32996.9
"2030",2015,1,"baseline","ARTcoverageAdult",0.5032
"2030",2015,1,"baseline","TotalAIDSdeathsadult",71763.5
"2030",2015,2,"intervention","TotalHIVtests",12468900
"2030",2015,2,"intervention","NewAdultHIV",289399
"2030",2015,2,"intervention","AIDSdeathsAdultM",38107
"2030",2015,2,"intervention","AIDSdeathsAdultF",32840.9
"2030",2015,2,"intervention","ARTcoverageAdult",0.490716
"2030",2015,2,"intervention","TotalAIDSdeathsadult",70947.9
"2030",2015,2,"baseline","TotalHIVtests",12468900
"2030",2015,2,"baseline","NewAdultHIV",289399
"2030",2015,2,"baseline","AIDSdeathsAdultM",38107
"2030",2015,2,"baseline","AIDSdeathsAdultF",32840.9
"2030",2015,2,"baseline","ARTcoverageAdult",0.490716
"2030",2015,2,"baseline","TotalAIDSdeathsadult",70947.9
"2030",2016,1,"intervention","TotalHIVtests",13716200
"2030",2016,1,"intervention","NewAdultHIV",272728
"2030",2016,1,"intervention","AIDSdeathsAdultM",36183.4
"2030",2016,1,"intervention","AIDSdeathsAdultF",30145.5
"2030",2016,1,"intervention","ARTcoverageAdult",0.550564
"2030",2016,1,"intervention","TotalAIDSdeathsadult",66328.9
"2030",2016,1,"baseline","TotalHIVtests",13716200
"2030",2016,1,"baseline","NewAdultHIV",272728
"2030",2016,1,"baseline","AIDSdeathsAdultM",36183.4
"2030",2016,1,"baseline","AIDSdeathsAdultF",30145.5
"2030",2016,1,"baseline","ARTcoverageAdult",0.550564
"2030",2016,1,"baseline","TotalAIDSdeathsadult",66328.9
"2030",2016,2,"intervention","TotalHIVtests",13668700
"2030",2016,2,"intervention","NewAdultHIV",267396
"2030",2016,2,"intervention","AIDSdeathsAdultM",35782.8
"2030",2016,2,"intervention","AIDSdeathsAdultF",30065.8
"2030",2016,2,"intervention","ARTcoverageAdult",0.537649
"2030",2016,2,"intervention","TotalAIDSdeathsadult",65848.6
"2030",2016,2,"baseline","TotalHIVtests",13668700
"2030",2016,2,"baseline","NewAdultHIV",267396
"2030",2016,2,"baseline","AIDSdeathsAdultM",35782.8
"2030",2016,2,"baseline","AIDSdeathsAdultF",30065.8
"2030",2016,2,"baseline","ARTcoverageAdult",0.537649
"2030",2016,2,"baseline","TotalAIDSdeathsadult",65848.6
"2030",2017,1,"intervention","TotalHIVtests",13172500
"2030",2017,1,"intervention","NewAdultHIV",244465
"2030",2017,1,"intervention","AIDSdeathsAdultM",33212.9
"2030",2017,1,"intervention","AIDSdeathsAdultF",27505.8
"2030",2017,1,"intervention","ARTcoverageAdult",0.613881
"2030",2017,1,"intervention","TotalAIDSdeathsadult",60718.7
